# SPM 84 cm telescope.
# Observers: Raul Michel + Ramon Caballero 2024
# Data reduction: Raul Michel
#    Image             Filter          ExpTime       HJD           AMass    1 (J113130.67+475420.8)  2        3   ...     errs 
20210412000602o.fit      V             15.000  2459316.75625298    1.046  15.9275  15.5138  15.3777  15.6216  17.5474  19.9002  19.1465   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000603o.fit      B             30.000  2459316.75675642    1.046  16.6098  16.1218  15.8784  16.0972  18.0218  20.7993  20.4458   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0250
20210412000604o.fit      I             10.000  2459316.75735824    1.046  14.7120  14.4842  14.4847  14.7219  16.6652  18.4496  15.9697   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000605o.fit      R             10.000  2459316.75769387    1.046  15.2465  14.9214  14.8425  15.0998  17.0422  19.1613  17.8752   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000606o.fit      V             15.000  2459316.75805843    1.046  15.9100  15.4998  15.3616  15.6152  17.5523  19.8460  19.1382   0.0040   0.0030   0.0030   0.0030   0.0080   0.0270   0.0180
20210412000607o.fit      B             30.000  2459316.75883963    1.047  16.5978  16.1108  15.8709  16.0914  18.0244  20.7828  20.3628   0.0040   0.0030   0.0030   0.0030   0.0070   0.0300   0.0240
20210412000608o.fit      I             10.000  2459316.75945302    1.047  14.6996  14.4787  14.4718  14.7106  16.6520  18.4021  15.9653   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000609o.fit      R             10.000  2459316.75978865    1.047  15.2231  14.8953  14.8205  15.0791  17.0339  19.1072  17.8550   0.0030   0.0030   0.0030   0.0030   0.0080   0.0230   0.0120
20210412000610o.fit      V             15.000  2459316.76015321    1.047  15.9238  15.5112  15.3719  15.6092  17.5448  19.8721  19.1288   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000611o.fit      B             30.000  2459316.76064508    1.047  16.5866  16.1043  15.8660  16.0773  18.0081  20.8284  20.4215   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0240
20210412000612o.fit      I             10.000  2459316.76125847    1.047  14.6996  14.4820  14.4760  14.7240  16.6657  18.4314  15.9704   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000613o.fit      R             10.000  2459316.76159410    1.047  15.2367  14.9112  14.8332  15.0940  17.0134  19.1321  17.8509   0.0030   0.0030   0.0030   0.0030   0.0080   0.0230   0.0120
20210412000614o.fit      V             15.000  2459316.76195866    1.048  15.9217  15.5097  15.3704  15.6113  17.5413  19.8734  19.1571   0.0040   0.0030   0.0030   0.0030   0.0080   0.0270   0.0180
20210412000615o.fit      B             30.000  2459316.76245053    1.048  16.5820  16.1074  15.8689  16.0771  18.0213  20.8026  20.4051   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0240
20210412000617o.fit      R             10.000  2459316.76339955    1.048  15.2294  14.9046  14.8278  15.0889  17.0217  19.1103  17.8615   0.0030   0.0030   0.0030   0.0030   0.0080   0.0230   0.0120
20210412000618o.fit      V             15.000  2459316.76376411    1.048  15.8972  15.5002  15.3613  15.5989  17.5227  19.8586  19.1157   0.0040   0.0030   0.0030   0.0030   0.0080   0.0270   0.0180
20210412000619o.fit      B             30.000  2459316.76425598    1.049  16.5967  16.1263  15.8854  16.0981  18.0325  20.8745  20.4333   0.0040   0.0030   0.0030   0.0030   0.0070   0.0320   0.0250
20210412000620o.fit      I             10.000  2459316.76485780    1.049  14.6842  14.4707  14.4709   5.7528  16.6498  18.4215  15.9495   0.0030   0.0020   0.0020   0.0000   0.0070   0.0190   0.0050
20210412000621o.fit      R             10.000  2459316.76519343    1.049  15.2345  14.9238  14.8398  15.1026  17.0375  19.1695  17.8688   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000622o.fit      V             15.000  2459316.76555799    1.049  15.9083  15.5055  15.3687  15.6119  17.5364  19.8704  19.1501   0.0040   0.0030   0.0030   0.0030   0.0080   0.0270   0.0180
20210412000623o.fit      B             30.000  2459316.76606143    1.049  16.5885  16.1196  15.8771  16.0915  18.0192  20.8186  20.4577   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0250
20210412000624o.fit      I             10.000  2459316.76666325    1.050  14.6816  14.5035  14.4644  14.7064  16.6388  18.3902  15.9566   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000625o.fit      R             10.000  2459316.76699888    1.050  15.2120  14.8998  14.8262  15.0806  17.0245  19.1550  17.8580   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000626o.fit      V             15.000  2459316.76737502    1.050  15.9025  15.5040  15.3663  15.6149  17.5437  19.8569  19.1455   0.0040   0.0030   0.0030   0.0030   0.0080   0.0270   0.0180
20210412000627o.fit      B             30.000  2459316.76786688    1.050  16.5884  16.1240  15.8785  16.0966  18.0344  20.7861  20.3744   0.0040   0.0030   0.0030   0.0030   0.0070   0.0300   0.0240
20210412000628o.fit      I             10.000  2459316.76846870    1.051  14.6913  14.4867  14.4746  14.7197  16.6653  18.4018  15.9627   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000629o.fit      R             10.000  2459316.76880433    1.051  15.2261  14.9131  14.8302  15.0932  17.0483  19.1257  17.8644   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000630o.fit      V             15.000  2459316.76916889    1.051  15.9102  15.5093  15.3785  15.6195  17.5370  19.9150  19.1515   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000631o.fit      B             30.000  2459316.76967234    1.051  16.5972  16.1246  15.8906  16.0968  18.0368  20.8300  20.4358   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0250
20210412000632o.fit      I             10.000  2459316.77027415    1.052  14.6936  14.4842  14.4793   0.0000  16.6606  18.4123  15.9593   0.0030   0.0020   0.0020   0.0000   0.0070   0.0190   0.0050
20210412000633o.fit      R             10.000  2459316.77060978    1.052  15.2292  14.9073  14.8241  15.0889  17.0349  19.1538  17.8590   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000634o.fit      V             15.000  2459316.77097434    1.052  15.9163  15.5243  15.3846  15.6291  17.5595  19.8996  19.1599   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000635o.fit      B             30.000  2459316.77147779    1.052  16.5881  16.1168  15.8798  16.0926  18.0137  20.8526  20.4442   0.0040   0.0030   0.0030   0.0030   0.0070   0.0320   0.0250
20210412000636o.fit      I             10.000  2459316.77207960    1.053  14.6979  14.4794  14.4778  14.7156  16.6405  18.4118  15.9716   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000637o.fit      R             10.000  2459316.77241523    1.053  15.2227  14.9093  14.8344  15.0964  17.0429  19.1382  17.8671   0.0030   0.0030   0.0030   0.0030   0.0080   0.0230   0.0120
20210412000638o.fit      V             15.000  2459316.77277979    1.053  15.9109  15.5088  15.3751  15.6152  17.5400  19.9199  19.1689   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000639o.fit      B             30.000  2459316.77328324    1.054  16.5960  16.1260  15.8846  16.0942  18.0203  20.8093  20.4232   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0240
20210412000640o.fit      I             10.000  2459316.77388505    1.054  14.6859  14.4715  14.4726  14.7137  16.6486  18.4106  15.9584   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000641o.fit      R             10.000  2459316.77422068    1.054  15.2323  14.9075  14.8350  15.0890  17.0208  19.1296  17.8656   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000642o.fit      V             15.000  2459316.77458524    1.054  15.9010  15.5033  15.3642  15.6040  17.5480  19.9169  19.1324   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000643o.fit      B             30.000  2459316.77532016    1.055  16.5982  16.1061  15.8720  16.0859  18.0321  20.8088  20.4248   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0240
20210412000644o.fit      I             10.000  2459316.77592197    1.055  14.7024  14.4837  14.4844  14.7275  16.6656  18.4470  15.9723   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000645o.fit      R             10.000  2459316.77625760    1.056  15.2255  14.9087  14.8255  15.0825  17.0292  19.1321  17.8689   0.0030   0.0030   0.0030   0.0030   0.0080   0.0230   0.0120
20210412000646o.fit      V             15.000  2459316.77663374    1.056  15.9235  15.5201  15.3800  15.6292  17.5666  19.8278  19.1518   0.0040   0.0030   0.0030   0.0030   0.0080   0.0270   0.0180
20210412000647o.fit      B             30.000  2459316.77712561    1.056  16.5965  16.1167  15.8805  16.0932  18.0157  20.8340  20.4516   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0250
20210412000648o.fit      I             10.000  2459316.77772742    1.057  14.6984  14.4792  14.4768  14.7203  16.6692  18.4322  15.9658   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000649o.fit      R             10.000  2459316.77806305    1.057  15.2304  14.9080  14.8327  15.0913  17.0492  19.1524  17.8668   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000650o.fit      V             15.000  2459316.77842761    1.057  15.9355  15.5224  15.3893  15.6309  17.5447  19.9430  19.1689   0.0040   0.0030   0.0030   0.0030   0.0080   0.0290   0.0180
20210412000651o.fit      B             30.000  2459316.77891948    1.058  16.6044  16.1240  15.8773  16.0965  18.0182  20.8666  20.4435   0.0040   0.0030   0.0030   0.0030   0.0070   0.0320   0.0250
20210412000652o.fit      I             10.000  2459316.77953287    1.058  14.7060  14.4843  14.4819  14.7219  16.6386  18.4110  15.9758   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000653o.fit      R             10.000  2459316.77986850    1.059  15.2282  14.9056  14.8280  15.0871  17.0320  19.1524  17.8594   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000654o.fit      V             15.000  2459316.78023306    1.059  15.9185  15.5103  15.3776  15.6160  17.5396  19.8919  19.1266   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000655o.fit      B             30.000  2459316.78072493    1.059  16.6059  16.1137  15.8757  16.0921  18.0336  20.8194  20.4096   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0240
20210412000656o.fit      I             10.000  2459316.78133832    1.060  14.7028  14.4769  14.4769  14.7181  16.6502  18.3906  15.9657   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000657o.fit      R             10.000  2459316.78167395    1.060  15.2453  14.9172  14.8379  15.0978  17.0429  19.1644  17.8813   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000658o.fit      V             15.000  2459316.78203851    1.060  15.9300  15.5178  15.3761  15.6223  17.5432  19.9489  19.1594   0.0040   0.0030   0.0030   0.0030   0.0080   0.0290   0.0180
20210412000659o.fit      B             30.000  2459316.78253038    1.061  16.6198  16.1249  15.8912  16.1025  18.0172  20.8786  20.4053   0.0040   0.0030   0.0030   0.0030   0.0070   0.0320   0.0240
20210412000660o.fit      I             10.000  2459316.78313220    1.061  14.7013  14.4723  14.4681  14.7082  16.6516  18.4236  15.9616   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000661o.fit      R             10.000  2459316.78347940    1.062  15.2477  14.9113  14.8336  15.0954  17.0303  19.1383  17.8639   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000662o.fit      V             15.000  2459316.78384396    1.062  15.9375  15.5198  15.3815  15.6239  17.5492  19.9542  19.1864   0.0040   0.0030   0.0030   0.0030   0.0080   0.0290   0.0180
20210412000663o.fit      B             30.000  2459316.78433583    1.063  16.6116  16.1153  15.8730  16.0857  18.0242  20.7822  20.4065   0.0040   0.0030   0.0030   0.0030   0.0070   0.0300   0.0240
20210412000664o.fit      I             10.000  2459316.78493765    1.063  14.7068  14.4830  14.4692  14.7205  16.6672  18.4017  15.9683   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000665o.fit      R             10.000  2459316.78528485    1.064  15.2659  14.9255  14.8487  15.1122  17.0613  19.1725  17.8724   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000666o.fit      V             15.000  2459316.78564942    1.064  15.9494  15.5180  15.3800  15.6227  17.5445  19.9077  19.1670   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000667o.fit      B             30.000  2459316.78614128    1.064  16.6391  16.1318  15.8942  16.1092  18.0289  20.8649  20.4766   0.0040   0.0030   0.0030   0.0030   0.0070   0.0320   0.0250
20210412000668o.fit      I             10.000  2459316.78674310    1.065  14.7220  14.4863  14.4841  14.7246  16.6619  18.3977  15.9727   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000669o.fit      R             10.000  2459316.78707873    1.065  15.2710  14.9263  14.8489  15.1047  17.0375  19.1528  17.8779   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000670o.fit      V             15.000  2459316.78745487    1.066  15.9455  15.5178  15.3864  15.6242  17.5349  19.8876  19.1674   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000671o.fit      B             30.000  2459316.78794674    1.066  16.6308  16.1228  15.8832  16.1004  18.0316  20.8347  20.3891   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0240
20210412000672o.fit      I             10.000  2459316.78854855    1.067  14.7349  14.4923  14.4882  14.7338  16.6706  18.4167  15.9758   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000673o.fit      R             10.000  2459316.78889575    1.067  15.2928  14.9422  14.8620  15.1276  17.0598  19.1977  17.8891   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000674o.fit      V             15.000  2459316.78926032    1.068  15.9570  15.5070  15.3794  15.6194  17.5468  19.8821  19.1538   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000675o.fit      B             30.000  2459316.78975219    1.068  16.6552  16.1335  15.8945  16.1100  18.0542  20.8252  20.4273   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0240
20210412000676o.fit      I             10.000  2459316.79035400    1.069  14.7299  14.4822  14.4784  14.7204  16.6686  18.4005  15.9604   0.0030   0.0020   0.0020   0.0030   0.0070   0.0190   0.0050
20210412000677o.fit      R             10.000  2459316.79070120    1.069  15.2787  14.9239  14.8466  15.1064  17.0389  19.1643  17.8701   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
20210412000678o.fit      V             15.000  2459316.79106577    1.070  15.9712  15.5234  15.3881  15.6365  17.5602  19.9253  19.1579   0.0040   0.0030   0.0030   0.0030   0.0080   0.0280   0.0180
20210412000679o.fit      B             30.000  2459316.79155764    1.070  16.6548  16.1312  15.8919  16.0996  18.0432  20.8404  20.3956   0.0040   0.0030   0.0030   0.0030   0.0070   0.0310   0.0240
20210412000680o.fit      I             10.000  2459316.79215945    1.071  14.7294  14.4748  14.4745  14.7133  16.6532  18.4323  15.9623   0.0030   0.0020   0.0020   0.0030   0.0070   0.0200   0.0050
20210412000681o.fit      R             10.000  2459316.79249508    1.071  15.2869  14.9281  14.8443  15.1037  17.0616  19.1870  17.8619   0.0030   0.0030   0.0030   0.0030   0.0080   0.0240   0.0120
202202020169o.fit        R              2.000  2459612.87629107    1.092  13.7279  13.3675  13.2936  13.5271  15.4475  17.4343  15.5792   0.0040   0.0030   0.0030   0.0030   0.0090   0.0270   0.0090
202202020170o.fit        R             20.000  2459612.87655728    1.091  13.7435  13.3811  13.3078  13.5453  15.4771  17.5006  15.5924   0.0010   0.0010   0.0010   0.0010   0.0030   0.0080   0.0030
202202020174o.fit        R             10.000  2459612.87858279    1.088  13.7368  13.3760  13.2897  13.5281  15.4524  17.4676  15.5876   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020175o.fit        V             15.000  2459612.87895896    1.088  14.7812  14.5194  14.5008  14.7541  16.6718  18.3759  16.0021   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020176o.fit        B             30.000  2459612.87945087    1.087  15.3718  14.9856  14.9226  15.1773  17.1184  19.1906  17.9328   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020178o.fit        R             10.000  2459612.88041154    1.086  13.7405  13.3740  13.2932  13.5343  15.4536  17.4968  15.5867   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020179o.fit        V             15.000  2459612.88078770    1.085  14.7964  14.5264  14.5168  14.7657  16.7033  18.4337  16.0092   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020180o.fit        B             30.000  2459612.88127961    1.084  15.3542  14.9710  14.8967  15.1563  17.0816  19.1468  17.9157   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020182o.fit        R             10.000  2459612.88224029    1.083  13.7590  13.3948  13.3087  13.5454  15.4719  17.4953  15.5939   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020183o.fit        V             15.000  2459612.88260488    1.082  14.7854  14.5203  14.5027  14.7552  16.6695  18.3931  15.9978   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020184o.fit        B             30.000  2459612.88310836    1.082  15.3738  14.9906  14.9141  15.1678  17.0966  19.1589  17.9264   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020186o.fit        R             10.000  2459612.88405746    1.080  13.7651  13.3926  13.3060  13.5490  15.4716  17.4803  15.5906   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020187o.fit        V             15.000  2459612.88443362    1.080  14.8117  14.5437  14.5239  14.7768  16.6955  18.4368  16.0216   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020188o.fit        B             30.000  2459612.88493711    1.079  15.3850  14.9875  14.9136  15.1734  17.0916  19.1941  17.9382   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020190o.fit        R             10.000  2459612.88588621    1.078  13.7651  13.3833  13.2953  13.5344  15.4576  17.4754  15.5864   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020191o.fit        V             15.000  2459612.88626237    1.077  14.7990  14.5152  14.4988  14.7548  16.6713  18.3960  15.9959   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020192o.fit        B             30.000  2459612.88675428    1.077  15.3813  14.9788  14.9050  15.1676  17.0789  19.1556  17.9275   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020194o.fit        R             10.000  2459612.88771495    1.075  13.7686  13.3808  13.2999  13.5368  15.4665  17.4880  15.5859   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020195o.fit        V             15.000  2459612.88809112    1.075  14.8014  14.5251  14.5010  14.7556  16.6661  18.4079  16.0004   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020196o.fit        B             30.000  2459612.88858303    1.074  15.3686  14.9580  14.8888  15.1476  17.0748  19.1607  17.9099   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020198o.fit        R             10.000  2459612.88954370    1.073  13.7798  13.3891  13.3046  13.5483  15.4753  17.5046  15.5934   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020199o.fit        V             15.000  2459612.88991987    1.073  14.8170  14.5201  14.5043  14.7603  16.6835  18.4256  16.0018   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020202o.fit        R             10.000  2459612.89137245    1.071  13.7812  13.3864  13.3008  13.5365  15.4623  17.4930  15.5859   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020203o.fit        V             15.000  2459612.89173704    1.071  14.8238  14.5273  14.5132  14.7636  16.6953  18.4019  16.0083   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020204o.fit        B             30.000  2459612.89224052    1.070  15.3867  14.9616  14.8944  15.1507  17.0877  19.1517  17.9084   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020206o.fit        R             10.000  2459612.89320120    1.069  13.8105  13.4122  13.3256  13.5632  15.5010  17.5181  15.6007   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020207o.fit        V             15.000  2459612.89356579    1.068  14.8172  14.5130  14.4984  14.7514  16.6674  18.4077  15.9942   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020208o.fit        B             30.000  2459612.89406927    1.068  15.3883  14.9628  14.8929  15.1512  17.0783  19.1656  17.9032   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020210o.fit        R             10.000  2459612.89501837    1.067  13.7961  13.3862  13.3058  13.5445  15.4728  17.4937  15.5898   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020211o.fit        V             15.000  2459612.89539454    1.066  14.8273  14.5124  14.5016  14.7533  16.6866  18.3926  16.0002   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020212o.fit        B             30.000  2459612.89589802    1.066  15.4106  14.9745  14.9070  15.1636  17.1000  19.1558  17.9305   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020214o.fit        R             10.000  2459612.89684712    1.065  13.8015  13.3804  13.2998  13.5375  15.4652  17.4819  15.5826   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020216o.fit        B             30.000  2459612.89771519    1.064  15.4089  14.9648  14.8974  15.1547  17.0817  19.1798  17.9176   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020218o.fit        R             10.000  2459612.89867586    1.063  13.8060  13.3840  13.2978  13.5356  15.4671  17.5092  15.5879   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020219o.fit        V             15.000  2459612.89904046    1.063  14.8379  14.5204  14.5026  14.7560  16.6879  18.4085  15.9992   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020220o.fit        B             30.000  2459612.89954394    1.062  15.4089  14.9618  14.8939  15.1519  17.0776  19.1527  17.9093   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020222o.fit        R             10.000  2459612.90050461    1.061  13.8028  13.3763  13.2905  13.5272  15.4543  17.4876  15.5785   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020223o.fit        V             15.000  2459612.90086920    1.061  14.8456  14.5109  14.4991  14.7525  16.6937  18.3754  15.9970   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020224o.fit        B             30.000  2459612.90137269    1.061  15.4210  14.9604  14.8972  15.1541  17.0808  19.1499  17.9106   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020226o.fit        R             10.000  2459612.90232178    1.060  13.7976  13.3616  13.2804  13.5159  15.4457  17.4787  15.5715   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020227o.fit        V             15.000  2459612.90269795    1.059  14.8423  14.5030  14.4895  14.7481  16.6783  18.3825  15.9918   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020228o.fit        B             30.000  2459612.90320144    1.059  15.4295  14.9620  14.8887  15.1529  17.0742  19.1440  17.9148   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020230o.fit        R             10.000  2459612.90415053    1.058  13.8121  13.3639  13.2875  13.5193  15.4484  17.4515  15.5710   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020231o.fit        V             15.000  2459612.90452670    1.058  14.8517  14.5109  14.4906  14.7469  16.6774  18.4159  15.9877   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020232o.fit        B             30.000  2459612.90503018    1.057  15.4264  14.9600  14.8905  15.1466  17.0735  19.1104  17.9006   0.0020   0.0020   0.0020   0.0020   0.0050   0.0130   0.0070
202202020235o.fit        V             15.000  2459612.90634387    1.056  14.8504  14.5017  14.4839  14.7407  16.6672  18.3877  15.9843   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020236o.fit        B             30.000  2459612.90684736    1.056  15.4274  14.9476  14.8786  15.1379  17.0633  19.1250  17.8999   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020239o.fit        R             10.000  2459612.90786590    1.055  13.8222  13.3676  13.2854  13.5251  15.4599  17.4828  15.5715   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020240o.fit        V             15.000  2459612.90824207    1.055  14.8613  14.5050  14.4906  14.7426  16.6695  18.3819  15.9838   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020241o.fit        B             30.000  2459612.90874555    1.055  15.4547  14.9672  14.9056  15.1623  17.1076  19.1646  17.9177   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020242o.fit        R             10.000  2459612.90928954    1.054  13.8383  13.3841  13.2987  13.5368  15.4640  17.5002  15.5767   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020243o.fit        V             15.000  2459612.90965414    1.054  14.8752  14.5137  14.4917  14.7481  16.6662  18.4004  15.9914   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020244o.fit        B             30.000  2459612.91015762    1.054  15.4352  14.9475  14.8767  15.1352  17.0525  19.1385  17.9029   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020245o.fit        R             10.000  2459612.91070161    1.053  13.8328  13.3681  13.2837  13.5188  15.4484  17.4721  15.5692   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020246o.fit        V             15.000  2459612.91106621    1.053  14.8628  14.5008  14.4793  14.7320  16.6571  18.3769  15.9856   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020247o.fit        B             30.000  2459612.91156969    1.053  15.4530  14.9650  14.8921  15.1471  17.0732  19.1278  17.8938   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020248o.fit        R             10.000  2459612.91211369    1.052  13.8503  13.3734  13.2931  13.5314  15.4554  17.4826  15.5796   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020249o.fit        V             15.000  2459612.91247828    1.052  14.8776  14.5083  14.4865  14.7434  16.6566  18.3872  15.9847   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020250o.fit        B             30.000  2459612.91298176    1.052  15.4559  14.9620  14.8939  15.1456  17.0708  19.1778  17.9046   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020251o.fit        R             10.000  2459612.91352576    1.052  13.8672  13.4001  13.3131  13.5519  15.4722  17.5284  15.5962   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
202202020252o.fit        V             15.000  2459612.91389035    1.051  14.8873  14.5107  14.4968  14.7531  16.6799  18.4122  15.9989   0.0020   0.0020   0.0020   0.0020   0.0060   0.0160   0.0040
202202020253o.fit        B             30.000  2459612.91438226    1.051  15.4587  14.9534  14.8817  15.1435  17.0630  19.1343  17.9014   0.0020   0.0020   0.0020   0.0020   0.0050   0.0140   0.0070
202202020254o.fit        R             10.000  2459612.91492625    1.051  13.8486  13.3657  13.2825  13.5219  15.4451  17.4800  15.5761   0.0020   0.0010   0.0010   0.0020   0.0040   0.0120   0.0040
